measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Europe & Central Asia - WB,Male,45 to 49,Opioid use disorders,Percent,1992,0.00317273,0.003515659,0.002886498
Deaths,Europe & Central Asia - WB,Female,45 to 49,Opioid use disorders,Percent,1992,0.002402853,0.002546786,0.002256036
Deaths,Europe & Central Asia - WB,Male,50 to 54,Opioid use disorders,Percent,1992,0.002438151,0.002735783,0.002205079
Deaths,Europe & Central Asia - WB,Female,50 to 54,Opioid use disorders,Percent,1992,0.002159025,0.002318755,0.002010507
Deaths,Europe & Central Asia - WB,Male,55 to 59,Opioid use disorders,Percent,1992,0.001388654,0.001584607,0.001241824
Deaths,Europe & Central Asia - WB,Female,55 to 59,Opioid use disorders,Percent,1992,0.001315281,0.001408279,0.001219771
Deaths,Europe & Central Asia - WB,Male,60 to 64,Opioid use disorders,Percent,1992,0.000792739,0.00087379,0.000724739
Deaths,Europe & Central Asia - WB,Female,60 to 64,Opioid use disorders,Percent,1992,0.000787028,0.00083495,0.00073265
Deaths,Europe & Central Asia - WB,Male,65 to 69,Opioid use disorders,Percent,1992,0.000416518,0.000448066,0.00038916
Deaths,Europe & Central Asia - WB,Female,65 to 69,Opioid use disorders,Percent,1992,0.000465848,0.000488778,0.000437131
Deaths,South Asia - WB,Male,25 to 29,Alcohol use disorders,Percent,1992,0.006425122,0.007440935,0.004263785
Deaths,South Asia - WB,Female,25 to 29,Alcohol use disorders,Percent,1992,0.000290387,0.000331197,0.000253858
Deaths,South Asia - WB,Male,30 to 34,Alcohol use disorders,Percent,1992,0.01135024,0.013154947,0.007532723
Deaths,South Asia - WB,Female,30 to 34,Alcohol use disorders,Percent,1992,0.000466334,0.000542664,0.000399074
Deaths,South Asia - WB,Male,35 to 39,Alcohol use disorders,Percent,1992,0.010785263,0.012446346,0.007296426
Deaths,South Asia - WB,Female,35 to 39,Alcohol use disorders,Percent,1992,0.001000549,0.001164047,0.00084124
Deaths,South Asia - WB,Male,40 to 44,Alcohol use disorders,Percent,1992,0.009297715,0.010694498,0.006159715
Deaths,South Asia - WB,Female,40 to 44,Alcohol use disorders,Percent,1992,0.000802318,0.000954933,0.000675162
Deaths,South Asia - WB,Male,45 to 49,Alcohol use disorders,Percent,1992,0.009200068,0.01100517,0.006226823
Deaths,South Asia - WB,Female,45 to 49,Alcohol use disorders,Percent,1992,0.00079602,0.000929484,0.000677429
Deaths,South Asia - WB,Male,50 to 54,Alcohol use disorders,Percent,1992,0.00536816,0.00636497,0.003450001
Deaths,South Asia - WB,Female,50 to 54,Alcohol use disorders,Percent,1992,0.00093766,0.001135594,0.00077273
Deaths,South Asia - WB,Male,55 to 59,Alcohol use disorders,Percent,1992,0.004623311,0.005606048,0.002973197
Deaths,South Asia - WB,Female,55 to 59,Alcohol use disorders,Percent,1992,0.00033406,0.000398626,0.000278205
Deaths,South Asia - WB,Male,60 to 64,Alcohol use disorders,Percent,1992,0.002780025,0.003358348,0.001757629
Deaths,South Asia - WB,Female,60 to 64,Alcohol use disorders,Percent,1992,0.00020672,0.000249869,0.000167396
Deaths,South Asia - WB,Male,65 to 69,Alcohol use disorders,Percent,1992,0.001826504,0.002229831,0.001202358
Deaths,South Asia - WB,Female,65 to 69,Alcohol use disorders,Percent,1992,0.000215996,0.00026184,0.000169132
Deaths,South Asia - WB,Male,25 to 29,Opioid use disorders,Percent,1992,0.001895314,0.00235154,0.001516249
Deaths,South Asia - WB,Female,25 to 29,Opioid use disorders,Percent,1992,0.00057415,0.00071752,0.000465819
Deaths,South Asia - WB,Male,30 to 34,Opioid use disorders,Percent,1992,0.001567466,0.001918742,0.00131779
Deaths,South Asia - WB,Female,30 to 34,Opioid use disorders,Percent,1992,0.000731268,0.000906209,0.000601608
Deaths,South Asia - WB,Male,35 to 39,Opioid use disorders,Percent,1992,0.001042844,0.001289482,0.000867655
Deaths,South Asia - WB,Female,35 to 39,Opioid use disorders,Percent,1992,0.00073565,0.000919519,0.000592038
Deaths,South Asia - WB,Male,40 to 44,Opioid use disorders,Percent,1992,0.00098287,0.00121444,0.00082534
Deaths,South Asia - WB,Female,40 to 44,Opioid use disorders,Percent,1992,0.000532873,0.000651707,0.000436224
Deaths,South Asia - WB,Male,45 to 49,Opioid use disorders,Percent,1992,0.000845298,0.001073562,0.000664563
Deaths,South Asia - WB,Female,45 to 49,Opioid use disorders,Percent,1992,0.000570867,0.000727598,0.000436129
Deaths,South Asia - WB,Male,50 to 54,Opioid use disorders,Percent,1992,0.000519602,0.000658302,0.000416066
Deaths,South Asia - WB,Female,50 to 54,Opioid use disorders,Percent,1992,0.000504936,0.00062474,0.000402948
Deaths,South Asia - WB,Male,55 to 59,Opioid use disorders,Percent,1992,0.000582972,0.000743866,0.000455883
Deaths,South Asia - WB,Female,55 to 59,Opioid use disorders,Percent,1992,0.000366886,0.000469195,0.000288925
Deaths,South Asia - WB,Male,60 to 64,Opioid use disorders,Percent,1992,0.000270254,0.000346283,0.000210394
Deaths,South Asia - WB,Female,60 to 64,Opioid use disorders,Percent,1992,0.000327937,0.000423643,0.000245327
Deaths,South Asia - WB,Male,65 to 69,Opioid use disorders,Percent,1992,0.000363145,0.000482255,0.000282396
Deaths,South Asia - WB,Female,65 to 69,Opioid use disorders,Percent,1992,0.000320105,0.000413612,0.000241942
Deaths,Europe & Central Asia - WB,Male,25 to 29,Alcohol use disorders,Percent,1994,0.033127307,0.036228973,0.031490638
Deaths,Europe & Central Asia - WB,Female,25 to 29,Alcohol use disorders,Percent,1994,0.020428224,0.022378361,0.019105321
Deaths,Europe & Central Asia - WB,Male,30 to 34,Alcohol use disorders,Percent,1994,0.051763792,0.057498553,0.049294611
Deaths,Europe & Central Asia - WB,Female,30 to 34,Alcohol use disorders,Percent,1994,0.03126984,0.034344795,0.029560029
Deaths,Europe & Central Asia - WB,Male,35 to 39,Alcohol use disorders,Percent,1994,0.062479091,0.070341155,0.059369159
Deaths,Europe & Central Asia - WB,Female,35 to 39,Alcohol use disorders,Percent,1994,0.038527946,0.042588925,0.036562205
Deaths,Europe & Central Asia - WB,Male,40 to 44,Alcohol use disorders,Percent,1994,0.060116548,0.068205344,0.057109302
Deaths,Europe & Central Asia - WB,Female,40 to 44,Alcohol use disorders,Percent,1994,0.038082599,0.04268092,0.035982534
Deaths,Europe & Central Asia - WB,Male,45 to 49,Alcohol use disorders,Percent,1994,0.046288183,0.052047068,0.044119863
Deaths,Europe & Central Asia - WB,Female,45 to 49,Alcohol use disorders,Percent,1994,0.02956955,0.033113142,0.027903855
Deaths,Europe & Central Asia - WB,Male,50 to 54,Alcohol use disorders,Percent,1994,0.034132967,0.037587227,0.032664368
Deaths,Europe & Central Asia - WB,Female,50 to 54,Alcohol use disorders,Percent,1994,0.023121187,0.025395321,0.022002793
Deaths,Europe & Central Asia - WB,Male,55 to 59,Alcohol use disorders,Percent,1994,0.023344881,0.02551614,0.02237696
Deaths,Europe & Central Asia - WB,Female,55 to 59,Alcohol use disorders,Percent,1994,0.016760852,0.018416225,0.015942375
Deaths,Europe & Central Asia - WB,Male,60 to 64,Alcohol use disorders,Percent,1994,0.012321736,0.013222804,0.011870145
Deaths,Europe & Central Asia - WB,Female,60 to 64,Alcohol use disorders,Percent,1994,0.007867229,0.008515014,0.007531784
Deaths,Europe & Central Asia - WB,Male,65 to 69,Alcohol use disorders,Percent,1994,0.006105482,0.006453556,0.00588433
Deaths,Europe & Central Asia - WB,Female,65 to 69,Alcohol use disorders,Percent,1994,0.003631675,0.003887852,0.00347222
Deaths,Europe & Central Asia - WB,Male,25 to 29,Opioid use disorders,Percent,1994,0.026433538,0.027959942,0.02498555
Deaths,Europe & Central Asia - WB,Female,25 to 29,Opioid use disorders,Percent,1994,0.014667469,0.015449915,0.013870038
Deaths,Europe & Central Asia - WB,Male,30 to 34,Opioid use disorders,Percent,1994,0.018961213,0.020086339,0.017560488
Deaths,Europe & Central Asia - WB,Female,30 to 34,Opioid use disorders,Percent,1994,0.010192966,0.010726492,0.009722844
Deaths,Europe & Central Asia - WB,Male,35 to 39,Opioid use disorders,Percent,1994,0.010592311,0.011378415,0.009592963
Deaths,Europe & Central Asia - WB,Female,35 to 39,Opioid use disorders,Percent,1994,0.006399311,0.006796421,0.006096296
Deaths,Europe & Central Asia - WB,Male,40 to 44,Opioid use disorders,Percent,1994,0.005896616,0.006463123,0.005190745
Deaths,Europe & Central Asia - WB,Female,40 to 44,Opioid use disorders,Percent,1994,0.004020962,0.004331516,0.003778678
Deaths,Europe & Central Asia - WB,Male,45 to 49,Opioid use disorders,Percent,1994,0.003520209,0.003910085,0.00312975
Deaths,Europe & Central Asia - WB,Female,45 to 49,Opioid use disorders,Percent,1994,0.002782462,0.002970826,0.002616479
Deaths,Europe & Central Asia - WB,Male,50 to 54,Opioid use disorders,Percent,1994,0.002411949,0.002692187,0.002137527
Deaths,Europe & Central Asia - WB,Female,50 to 54,Opioid use disorders,Percent,1994,0.002298431,0.002444343,0.002166197
Deaths,Europe & Central Asia - WB,Male,55 to 59,Opioid use disorders,Percent,1994,0.001610143,0.00178315,0.001439
Deaths,Europe & Central Asia - WB,Female,55 to 59,Opioid use disorders,Percent,1994,0.001571465,0.001674345,0.001467331
Deaths,Europe & Central Asia - WB,Male,60 to 64,Opioid use disorders,Percent,1994,0.000842056,0.000912012,0.000774889
Deaths,Europe & Central Asia - WB,Female,60 to 64,Opioid use disorders,Percent,1994,0.00085734,0.0009039,0.000809692
Deaths,Europe & Central Asia - WB,Male,65 to 69,Opioid use disorders,Percent,1994,0.000504183,0.00053615,0.000471055
Deaths,Europe & Central Asia - WB,Female,65 to 69,Opioid use disorders,Percent,1994,0.000523982,0.000546046,0.000500435
Deaths,East Asia & Pacific - WB,Male,25 to 29,Alcohol use disorders,Percent,1994,0.00431629,0.005456974,0.003564546
Deaths,East Asia & Pacific - WB,Female,25 to 29,Alcohol use disorders,Percent,1994,0.002391605,0.002667358,0.002133011
Deaths,East Asia & Pacific - WB,Male,30 to 34,Alcohol use disorders,Percent,1994,0.006705336,0.007847617,0.005664884
Deaths,East Asia & Pacific - WB,Female,30 to 34,Alcohol use disorders,Percent,1994,0.002675787,0.002938965,0.002451835
Deaths,East Asia & Pacific - WB,Male,35 to 39,Alcohol use disorders,Percent,1994,0.008050601,0.010066855,0.006923755
Deaths,East Asia & Pacific - WB,Female,35 to 39,Alcohol use disorders,Percent,1994,0.002504422,0.002752435,0.002292087
Deaths,East Asia & Pacific - WB,Male,40 to 44,Alcohol use disorders,Percent,1994,0.007727968,0.010170836,0.006807054
Deaths,East Asia & Pacific - WB,Female,40 to 44,Alcohol use disorders,Percent,1994,0.002045637,0.002236732,0.001857862
Deaths,East Asia & Pacific - WB,Male,45 to 49,Alcohol use disorders,Percent,1994,0.006407839,0.007648018,0.005643652
Deaths,East Asia & Pacific - WB,Female,45 to 49,Alcohol use disorders,Percent,1994,0.0014576,0.001596579,0.001322931
Deaths,East Asia & Pacific - WB,Male,50 to 54,Alcohol use disorders,Percent,1994,0.004372196,0.005355029,0.003869104
Deaths,East Asia & Pacific - WB,Female,50 to 54,Alcohol use disorders,Percent,1994,0.001002791,0.001092747,0.000922746
Deaths,East Asia & Pacific - WB,Male,55 to 59,Alcohol use disorders,Percent,1994,0.002935866,0.003596635,0.002611437
Deaths,East Asia & Pacific - WB,Female,55 to 59,Alcohol use disorders,Percent,1994,0.000676423,0.000733041,0.000623162
Deaths,East Asia & Pacific - WB,Male,60 to 64,Alcohol use disorders,Percent,1994,0.001755235,0.00208345,0.001553821
Deaths,East Asia & Pacific - WB,Female,60 to 64,Alcohol use disorders,Percent,1994,0.000436725,0.00048457,0.000397563
Deaths,East Asia & Pacific - WB,Male,65 to 69,Alcohol use disorders,Percent,1994,0.001013301,0.001240414,0.000908404
Deaths,East Asia & Pacific - WB,Female,65 to 69,Alcohol use disorders,Percent,1994,0.000339667,0.00038044,0.000309045
Deaths,East Asia & Pacific - WB,Male,25 to 29,Opioid use disorders,Percent,1994,0.010068682,0.011975667,0.008173364
Deaths,East Asia & Pacific - WB,Female,25 to 29,Opioid use disorders,Percent,1994,0.008049466,0.009514224,0.006735635
Deaths,East Asia & Pacific - WB,Male,30 to 34,Opioid use disorders,Percent,1994,0.014079276,0.016288003,0.011785721
Deaths,East Asia & Pacific - WB,Female,30 to 34,Opioid use disorders,Percent,1994,0.009575047,0.01099458,0.008349465
Deaths,East Asia & Pacific - WB,Male,35 to 39,Opioid use disorders,Percent,1994,0.010228058,0.011914483,0.008612466
Deaths,East Asia & Pacific - WB,Female,35 to 39,Opioid use disorders,Percent,1994,0.00688968,0.007898607,0.006022783
Deaths,East Asia & Pacific - WB,Male,40 to 44,Opioid use disorders,Percent,1994,0.007549982,0.008722863,0.006434807
Deaths,East Asia & Pacific - WB,Female,40 to 44,Opioid use disorders,Percent,1994,0.004307362,0.00488543,0.003755323
Deaths,East Asia & Pacific - WB,Male,45 to 49,Opioid use disorders,Percent,1994,0.004292084,0.005025504,0.00364336
Deaths,East Asia & Pacific - WB,Female,45 to 49,Opioid use disorders,Percent,1994,0.002595256,0.003070906,0.00222775
Deaths,East Asia & Pacific - WB,Male,50 to 54,Opioid use disorders,Percent,1994,0.00297573,0.003471327,0.002571
Deaths,East Asia & Pacific - WB,Female,50 to 54,Opioid use disorders,Percent,1994,0.001441154,0.001665278,0.001256839
Deaths,East Asia & Pacific - WB,Male,55 to 59,Opioid use disorders,Percent,1994,0.001721517,0.002017473,0.001469963
Deaths,East Asia & Pacific - WB,Female,55 to 59,Opioid use disorders,Percent,1994,0.001078741,0.001245725,0.000933958
Deaths,East Asia & Pacific - WB,Male,60 to 64,Opioid use disorders,Percent,1994,0.001103671,0.001287159,0.000944833
Deaths,East Asia & Pacific - WB,Female,60 to 64,Opioid use disorders,Percent,1994,0.000798984,0.000940325,0.000689394
Deaths,East Asia & Pacific - WB,Male,65 to 69,Opioid use disorders,Percent,1994,0.000770421,0.000890715,0.000667051
Deaths,East Asia & Pacific - WB,Female,65 to 69,Opioid use disorders,Percent,1994,0.00063759,0.00075319,0.000544338
Deaths,Sub-Saharan Africa - WB,Male,25 to 29,Alcohol use disorders,Percent,1994,0.001066292,0.00140959,0.000743063
Deaths,Sub-Saharan Africa - WB,Female,25 to 29,Alcohol use disorders,Percent,1994,0.000333138,0.00044489,0.000245466
Deaths,Sub-Saharan Africa - WB,Male,30 to 34,Alcohol use disorders,Percent,1994,0.001445296,0.001836772,0.001047124
Deaths,Sub-Saharan Africa - WB,Female,30 to 34,Alcohol use disorders,Percent,1994,0.000523391,0.000679477,0.000400083
Deaths,Sub-Saharan Africa - WB,Male,35 to 39,Alcohol use disorders,Percent,1994,0.00152399,0.001914308,0.001080524
Deaths,Sub-Saharan Africa - WB,Female,35 to 39,Alcohol use disorders,Percent,1994,0.000826194,0.001056272,0.000624583
Deaths,Sub-Saharan Africa - WB,Male,40 to 44,Alcohol use disorders,Percent,1994,0.00257871,0.003148783,0.001912723
Deaths,Sub-Saharan Africa - WB,Female,40 to 44,Alcohol use disorders,Percent,1994,0.000771594,0.000952928,0.000623472
Deaths,Sub-Saharan Africa - WB,Male,45 to 49,Alcohol use disorders,Percent,1994,0.004015595,0.004803205,0.003232379
Deaths,Sub-Saharan Africa - WB,Female,45 to 49,Alcohol use disorders,Percent,1994,0.000859428,0.001038434,0.000709319
Deaths,Sub-Saharan Africa - WB,Male,50 to 54,Alcohol use disorders,Percent,1994,0.003470959,0.004002031,0.002697874
Deaths,Sub-Saharan Africa - WB,Female,50 to 54,Alcohol use disorders,Percent,1994,0.000715521,0.000838877,0.000605801
Deaths,Sub-Saharan Africa - WB,Male,55 to 59,Alcohol use disorders,Percent,1994,0.003873691,0.004482479,0.002975987
Deaths,Sub-Saharan Africa - WB,Female,55 to 59,Alcohol use disorders,Percent,1994,0.000354409,0.000421071,0.000297526
Deaths,Sub-Saharan Africa - WB,Male,60 to 64,Alcohol use disorders,Percent,1994,0.002904241,0.003394029,0.002268397
Deaths,Sub-Saharan Africa - WB,Female,60 to 64,Alcohol use disorders,Percent,1994,0.0003302,0.000384166,0.000281181
Deaths,Sub-Saharan Africa - WB,Male,65 to 69,Alcohol use disorders,Percent,1994,0.000735397,0.000834964,0.000605949
Deaths,Sub-Saharan Africa - WB,Female,65 to 69,Alcohol use disorders,Percent,1994,0.000649289,0.000742739,0.000549866
Deaths,Sub-Saharan Africa - WB,Male,25 to 29,Opioid use disorders,Percent,1994,0.000485656,0.000652107,0.000322043
Deaths,Sub-Saharan Africa - WB,Female,25 to 29,Opioid use disorders,Percent,1994,0.00011573,0.000176373,7.40E-05
Deaths,Sub-Saharan Africa - WB,Male,30 to 34,Opioid use disorders,Percent,1994,0.000637131,0.000843045,0.000454374
Deaths,Sub-Saharan Africa - WB,Female,30 to 34,Opioid use disorders,Percent,1994,0.000178752,0.000252278,0.000124676
Deaths,Sub-Saharan Africa - WB,Male,35 to 39,Opioid use disorders,Percent,1994,0.000689584,0.00090153,0.000495443
Deaths,Sub-Saharan Africa - WB,Female,35 to 39,Opioid use disorders,Percent,1994,0.000165279,0.000235172,0.000115881
Deaths,Sub-Saharan Africa - WB,Male,40 to 44,Opioid use disorders,Percent,1994,0.000581774,0.000724337,0.000446697
Deaths,Sub-Saharan Africa - WB,Female,40 to 44,Opioid use disorders,Percent,1994,0.000111813,0.000148282,8.35E-05
Deaths,Sub-Saharan Africa - WB,Male,45 to 49,Opioid use disorders,Percent,1994,0.000276329,0.000342871,0.000215324
Deaths,Sub-Saharan Africa - WB,Female,45 to 49,Opioid use disorders,Percent,1994,7.72E-05,0.000119592,5.37E-05
Deaths,Sub-Saharan Africa - WB,Male,50 to 54,Opioid use disorders,Percent,1994,0.000176139,0.000213808,0.000138152
Deaths,Sub-Saharan Africa - WB,Female,50 to 54,Opioid use disorders,Percent,1994,0.000100469,0.000126558,8.19E-05
Deaths,Sub-Saharan Africa - WB,Male,55 to 59,Opioid use disorders,Percent,1994,0.000173066,0.000212607,0.000132594
Deaths,Sub-Saharan Africa - WB,Female,55 to 59,Opioid use disorders,Percent,1994,4.13E-05,5.58E-05,3.06E-05
Deaths,Sub-Saharan Africa - WB,Male,60 to 64,Opioid use disorders,Percent,1994,0.000210501,0.000260283,0.000167166
Deaths,Sub-Saharan Africa - WB,Female,60 to 64,Opioid use disorders,Percent,1994,2.75E-05,3.74E-05,1.95E-05
Deaths,Sub-Saharan Africa - WB,Male,65 to 69,Opioid use disorders,Percent,1994,0.000214234,0.000270885,0.000168079
Deaths,Sub-Saharan Africa - WB,Female,65 to 69,Opioid use disorders,Percent,1994,2.86E-05,3.80E-05,2.15E-05
Deaths,Middle East & North Africa - WB,Male,25 to 29,Alcohol use disorders,Percent,1994,0.001935481,0.002372361,0.001130702
Deaths,Middle East & North Africa - WB,Female,25 to 29,Alcohol use disorders,Percent,1994,0.000918588,0.001051443,0.000805354
Deaths,Middle East & North Africa - WB,Male,30 to 34,Alcohol use disorders,Percent,1994,0.002722295,0.003374251,0.001863535
